,vacancy,skill,prof,date
559,38608270,1с: бухгалтерия,Программист,19-04-2021
560,38608270,xml,Программист,19-04-2021
561,38608270,1с: зарплата и управление персоналом,Программист,19-04-2021
562,38608270,1c: управление холдингом,Программист,19-04-2021
563,38608280,1с программирование,Аналитик,19-04-2021
564,38608280,1с: управление производственным предприятием,Аналитик,19-04-2021
565,38608280,1с: предприятие 8,Аналитик,19-04-2021
566,38608280,1с: бухгалтерия,Аналитик,19-04-2021
567,38637165,лабораторная работа,Лаборант,19-04-2021
568,38637165,медицинское оборудование,Лаборант,19-04-2021
569,38637165,ведение документации,Лаборант,19-04-2021
570,38637233,заключение договоров,Логист,19-04-2021
571,38637233,телефонные переговоры,Логист,19-04-2021
572,38685150,scala,Программист,19-04-2021
573,38767775,sql,Программист,19-04-2021
574,38767775,git,Программист,19-04-2021
575,38767775,mysql,Программист,19-04-2021
576,38767775,linux,Программист,19-04-2021
577,38767775,pandas,Программист,19-04-2021
578,38767775,numpy,Программист,19-04-2021
579,38767775,математическая статистика,Программист,19-04-2021
580,38767775,python,Программист,19-04-2021
581,38801853,кадровое делопроизводство,Менеджер,19-04-2021
582,38801853,пользователь пк,Менеджер,19-04-2021
583,38801853,трудовой кодекс рф,Менеджер,19-04-2021
584,38801853,кадровая политика,Менеджер,19-04-2021
585,38811250,javascript,Программист,19-04-2021
586,38811250,es6/es7,Программист,19-04-2021
587,38811250,typescript,Программист,19-04-2021
588,38811250,node.js,Программист,19-04-2021
589,38811250,angular,Программист,19-04-2021
590,38811250,redux,Программист,19-04-2021
591,38811250,react,Программист,19-04-2021
592,38821822,нагрузочное тестирование,Инженер,19-04-2021
593,38821822,qa,Инженер,19-04-2021
594,38821822,jmeter,Инженер,19-04-2021
595,38843660,активные продажи,Менеджер,19-04-2021
596,38843660,управление продажами,Менеджер,19-04-2021
597,38843660,холодные продажи,Менеджер,19-04-2021
598,38843660,ведение переговоров,Менеджер,19-04-2021
599,38843660,развитие продаж,Менеджер,19-04-2021
600,38878833,информационная безопасность,Специалист,19-04-2021
601,38879848,project management,HR,19-04-2021
602,38879848,human resources development,HR,19-04-2021
603,38879848,human resources management,HR,19-04-2021
604,38879848,crm,HR,19-04-2021
605,38879848,кадровый менеджмент,HR,19-04-2021
606,38879848,грейдинг,HR,19-04-2021
607,38879848,кадровая политика,HR,19-04-2021
608,38879848,подбор персонала,HR,19-04-2021
609,38879848,обучение и развитие,HR,19-04-2021
610,38879848,оценка персонала,HR,19-04-2021
611,38879848,управление командой,HR,19-04-2021
612,38879848,антикризисное управление,HR,19-04-2021
613,38882384,консультирование клиентов по телефону,Оператор,19-04-2021
614,38882384,консультирование,Оператор,19-04-2021
615,38882384,работа в команде,Оператор,19-04-2021
616,38882384,пользователь пк,Оператор,19-04-2021
617,38882384,грамотная речь,Оператор,19-04-2021
618,38988043,entity framework,Программист,19-04-2021
619,38988043,linq,Программист,19-04-2021
620,38988043,c#,Программист,19-04-2021
621,38988043,design patterns,Программист,19-04-2021
622,38988043,.net framework,Программист,19-04-2021
623,38988122,entity framework,Программист,19-04-2021
624,38988122,linq,Программист,19-04-2021
