,id,name,name_vac
638,2915783,ИНСТИТУТ ИННОВАЦИОННОГО РАЗВИТИЯ,Специалист
639,1947314,ANCOR,Специалист
640,1457944,Компания Inlingo,Специалист
641,1532685,Элитный Сочи,Специалист
642,1532685,Элитный Сочи,Специалист
643,1532685,Элитный Сочи,Специалист
644,1532685,Элитный Сочи,Специалист
645,1532685,Элитный Сочи,Специалист
646,1532685,Элитный Сочи,Специалист
647,41512,ФАРМПЕРСПЕКТИВА,Специалист
648,7944,Совкомбанк,Специалист
649,2972327,ГК СКИФ,Специалист
650,4309,Ингосстрах,Специалист
651,2908987,Прага,Специалист
652,2460946,Самокат (ООО Умный ритейл),Специалист
653,1360260,Гипровостокнефть,Специалист
654,41512,ФАРМПЕРСПЕКТИВА,Специалист
655,184497,ДСК АВТОБАН,Специалист
656,3178678,Самарское РО ФСС РФ,Специалист
657,4046943,Колл Сервис,Специалист
658,2570750,Логгис,Специалист
659,909495,РН-Пурнефтегаз,Специалист
660,3517219,РН-Снабжение - Самара,Специалист
661,694393,Original Works,Специалист
662,1274376,АйЭсТи,Специалист
663,3565331,S8 Capital,Специалист
664,9187,Максидом,Специалист
665,3160387,ЭЛЕКТРОЩИТ САМАРА,Специалист
666,1414818,PROFI CREDIT,Специалист
667,4934,Билайн,Специалист
668,39616,Авиакор - авиационный завод,Специалист
669,3177,Первый Бит,Специалист
670,4352,Почта России,Специалист
671,3437792,ГЕММА,Специалист
672,1933998,Волга-Коммерц,Специалист
673,1974818,ПФ Авангард,Специалист
674,4082616,ТОАЗ,Специалист
675,3160387,ЭЛЕКТРОЩИТ САМАРА,Специалист
676,1942330,Пятёрочка,Специалист
677,23040,Банк Открытие,Специалист
678,3611219,ТрансРейлКомпани,Специалист
679,1249444,Эос,Специалист
680,3529,Сбербанк,Специалист
681,708,"Фаворит, Международный кадровый центр",Специалист
682,2885944,Андреевские мастерские,Специалист
683,699008,КуйбышевАзот,Специалист
684,1863919,Бизнес Решение,Специалист
685,4284313,АНО Институт Регионального Развития,Специалист
686,1729313,Интроверт,Специалист
687,1729313,Интроверт,Специалист
688,4726471,Паницкова Екатерина Юрьевна,Специалист
689,3078972,Меридиан,Специалист
690,36486,Magenta Technology,Специалист
691,2908987,Прага,Специалист
692,3443,Банк ДОМ.РФ,Специалист
693,236213,ТД БОНТАЙР,Специалист
694,3625413,"Studio kidz, школа иностранных языков",Специалист
695,681883,Велесстрой,Специалист
696,3437792,ГЕММА,Специалист
697,2327088,Скай Плаза,Специалист
698,4073,Т Плюс,Специалист
699,3607,Федеральная Сетевая Компания,Специалист
700,44272,ЭР-Телеком,Специалист
701,5068640,ПрофЛогистика,Специалист
702,2372364,На-Бис,Специалист
703,4082616,ТОАЗ,Специалист
704,43906,Элвес,Специалист
705,89162,"БАКС, Научно-техническая фирма, Самара",Специалист
